run_dir	method	molecule	config	seed	episode	n_actions	n_rot	n_cnot	gate_token_counts	rot_qubit_counts	cnot_edge_counts	cnot_src_counts	cnot_targ_counts	qubit_touch_counts	qubits_touched
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19415	11	7	4	"{""CNOT(2->5)"": 1, ""CNOT(5->2)"": 1, ""CNOT(5->4)"": 2, ""RX(q=2)"": 1, ""RX(q=4)"": 2, ""RX(q=5)"": 1, ""RY(q=5)"": 1, ""RZ(q=2)"": 1, ""RZ(q=5)"": 1}"	"{""q2"": 2, ""q4"": 2, ""q5"": 3}"	"{""CNOT(2->5)"": 1, ""CNOT(5->2)"": 1, ""CNOT(5->4)"": 2}"	"{""q2"": 1, ""q5"": 3}"	"{""q2"": 1, ""q4"": 2, ""q5"": 1}"	"{""q2"": 4, ""q4"": 4, ""q5"": 7}"	"[""q2"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19416	3	2	1	"{""CNOT(5->4)"": 1, ""RX(q=5)"": 1, ""RZ(q=1)"": 1}"	"{""q1"": 1, ""q5"": 1}"	"{""CNOT(5->4)"": 1}"	"{""q5"": 1}"	"{""q4"": 1}"	"{""q1"": 1, ""q4"": 1, ""q5"": 2}"	"[""q1"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19417	3	1	2	"{""CNOT(1->3)"": 1, ""CNOT(4->5)"": 1, ""RX(q=4)"": 1}"	"{""q4"": 1}"	"{""CNOT(1->3)"": 1, ""CNOT(4->5)"": 1}"	"{""q1"": 1, ""q4"": 1}"	"{""q3"": 1, ""q5"": 1}"	"{""q1"": 1, ""q3"": 1, ""q4"": 2, ""q5"": 1}"	"[""q1"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19418	5	3	2	"{""CNOT(2->5)"": 1, ""CNOT(5->2)"": 1, ""RX(q=4)"": 1, ""RY(q=2)"": 1, ""RY(q=5)"": 1}"	"{""q2"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(2->5)"": 1, ""CNOT(5->2)"": 1}"	"{""q2"": 1, ""q5"": 1}"	"{""q2"": 1, ""q5"": 1}"	"{""q2"": 3, ""q4"": 1, ""q5"": 3}"	"[""q2"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19419	7	3	4	"{""CNOT(1->3)"": 1, ""CNOT(1->4)"": 1, ""CNOT(2->0)"": 1, ""CNOT(2->3)"": 1, ""RX(q=0)"": 1, ""RY(q=4)"": 1, ""RY(q=5)"": 1}"	"{""q0"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(1->3)"": 1, ""CNOT(1->4)"": 1, ""CNOT(2->0)"": 1, ""CNOT(2->3)"": 1}"	"{""q1"": 2, ""q2"": 2}"	"{""q0"": 1, ""q3"": 2, ""q4"": 1}"	"{""q0"": 2, ""q1"": 2, ""q2"": 2, ""q3"": 2, ""q4"": 2, ""q5"": 1}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19420	17	8	9	"{""CNOT(1->0)"": 1, ""CNOT(2->4)"": 2, ""CNOT(3->1)"": 1, ""CNOT(3->2)"": 1, ""CNOT(4->3)"": 1, ""CNOT(4->5)"": 1, ""CNOT(5->1)"": 1, ""CNOT(5->3)"": 1, ""RX(q=1)"": 1, ""RX(q=2)"": 1, ""RX(q=3)"": 3, ""RX(q=4)"": 1, ""RX(q=5)"": 1, ""RZ(q=1)"": 1}"	"{""q1"": 2, ""q2"": 1, ""q3"": 3, ""q4"": 1, ""q5"": 1}"	"{""CNOT(1->0)"": 1, ""CNOT(2->4)"": 2, ""CNOT(3->1)"": 1, ""CNOT(3->2)"": 1, ""CNOT(4->3)"": 1, ""CNOT(4->5)"": 1, ""CNOT(5->1)"": 1, ""CNOT(5->3)"": 1}"	"{""q1"": 1, ""q2"": 2, ""q3"": 2, ""q4"": 2, ""q5"": 2}"	"{""q0"": 1, ""q1"": 2, ""q2"": 1, ""q3"": 2, ""q4"": 2, ""q5"": 1}"	"{""q0"": 1, ""q1"": 5, ""q2"": 4, ""q3"": 7, ""q4"": 5, ""q5"": 4}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19421	3	1	2	"{""CNOT(3->0)"": 1, ""CNOT(5->4)"": 1, ""RY(q=5)"": 1}"	"{""q5"": 1}"	"{""CNOT(3->0)"": 1, ""CNOT(5->4)"": 1}"	"{""q3"": 1, ""q5"": 1}"	"{""q0"": 1, ""q4"": 1}"	"{""q0"": 1, ""q3"": 1, ""q4"": 1, ""q5"": 2}"	"[""q0"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19422	7	5	2	"{""CNOT(1->2)"": 1, ""CNOT(5->2)"": 1, ""RX(q=0)"": 1, ""RX(q=1)"": 1, ""RX(q=2)"": 1, ""RX(q=4)"": 1, ""RY(q=5)"": 1}"	"{""q0"": 1, ""q1"": 1, ""q2"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(1->2)"": 1, ""CNOT(5->2)"": 1}"	"{""q1"": 1, ""q5"": 1}"	"{""q2"": 2}"	"{""q0"": 1, ""q1"": 2, ""q2"": 3, ""q4"": 1, ""q5"": 2}"	"[""q0"", ""q1"", ""q2"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19423	8	4	4	"{""CNOT(1->2)"": 1, ""CNOT(2->1)"": 2, ""CNOT(3->2)"": 1, ""RX(q=2)"": 1, ""RY(q=4)"": 1, ""RY(q=5)"": 1, ""RZ(q=3)"": 1}"	"{""q2"": 1, ""q3"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(1->2)"": 1, ""CNOT(2->1)"": 2, ""CNOT(3->2)"": 1}"	"{""q1"": 1, ""q2"": 2, ""q3"": 1}"	"{""q1"": 2, ""q2"": 2}"	"{""q1"": 3, ""q2"": 5, ""q3"": 2, ""q4"": 1, ""q5"": 1}"	"[""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19424	4	2	2	"{""CNOT(1->2)"": 1, ""CNOT(5->4)"": 1, ""RX(q=1)"": 1, ""RY(q=5)"": 1}"	"{""q1"": 1, ""q5"": 1}"	"{""CNOT(1->2)"": 1, ""CNOT(5->4)"": 1}"	"{""q1"": 1, ""q5"": 1}"	"{""q2"": 1, ""q4"": 1}"	"{""q1"": 2, ""q2"": 1, ""q4"": 1, ""q5"": 2}"	"[""q1"", ""q2"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19425	4	2	2	"{""CNOT(0->5)"": 1, ""CNOT(2->5)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""CNOT(0->5)"": 1, ""CNOT(2->5)"": 1}"	"{""q0"": 1, ""q2"": 1}"	"{""q5"": 2}"	"{""q0"": 1, ""q2"": 1, ""q4"": 1, ""q5"": 3}"	"[""q0"", ""q2"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19426	2	2	0	"{""RX(q=4)"": 1, ""RY(q=5)"": 1}"	"{""q4"": 1, ""q5"": 1}"	{}	{}	{}	"{""q4"": 1, ""q5"": 1}"	"[""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19427	3	2	1	"{""CNOT(1->4)"": 1, ""RX(q=5)"": 1, ""RY(q=4)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""CNOT(1->4)"": 1}"	"{""q1"": 1}"	"{""q4"": 1}"	"{""q1"": 1, ""q4"": 2, ""q5"": 1}"	"[""q1"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19428	5	5	0	"{""RX(q=1)"": 1, ""RX(q=5)"": 1, ""RY(q=4)"": 1, ""RY(q=5)"": 1, ""RZ(q=5)"": 1}"	"{""q1"": 1, ""q4"": 1, ""q5"": 3}"	{}	{}	{}	"{""q1"": 1, ""q4"": 1, ""q5"": 3}"	"[""q1"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19429	3	2	1	"{""CNOT(0->5)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""CNOT(0->5)"": 1}"	"{""q0"": 1}"	"{""q5"": 1}"	"{""q0"": 1, ""q4"": 1, ""q5"": 2}"	"[""q0"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19430	5	3	2	"{""CNOT(5->1)"": 1, ""CNOT(5->4)"": 1, ""RX(q=5)"": 1, ""RY(q=4)"": 1, ""RZ(q=2)"": 1}"	"{""q2"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(5->1)"": 1, ""CNOT(5->4)"": 1}"	"{""q5"": 2}"	"{""q1"": 1, ""q4"": 1}"	"{""q1"": 1, ""q2"": 1, ""q4"": 2, ""q5"": 3}"	"[""q1"", ""q2"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19431	15	8	7	"{""CNOT(0->4)"": 1, ""CNOT(4->2)"": 1, ""CNOT(4->5)"": 1, ""CNOT(5->1)"": 1, ""CNOT(5->3)"": 1, ""CNOT(5->4)"": 2, ""RX(q=4)"": 2, ""RX(q=5)"": 2, ""RY(q=4)"": 2, ""RZ(q=5)"": 2}"	"{""q4"": 4, ""q5"": 4}"	"{""CNOT(0->4)"": 1, ""CNOT(4->2)"": 1, ""CNOT(4->5)"": 1, ""CNOT(5->1)"": 1, ""CNOT(5->3)"": 1, ""CNOT(5->4)"": 2}"	"{""q0"": 1, ""q4"": 2, ""q5"": 4}"	"{""q1"": 1, ""q2"": 1, ""q3"": 1, ""q4"": 3, ""q5"": 1}"	"{""q0"": 1, ""q1"": 1, ""q2"": 1, ""q3"": 1, ""q4"": 9, ""q5"": 9}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19432	5	3	2	"{""CNOT(0->1)"": 1, ""CNOT(5->4)"": 1, ""RX(q=2)"": 1, ""RX(q=5)"": 1, ""RZ(q=5)"": 1}"	"{""q2"": 1, ""q5"": 2}"	"{""CNOT(0->1)"": 1, ""CNOT(5->4)"": 1}"	"{""q0"": 1, ""q5"": 1}"	"{""q1"": 1, ""q4"": 1}"	"{""q0"": 1, ""q1"": 1, ""q2"": 1, ""q4"": 1, ""q5"": 3}"	"[""q0"", ""q1"", ""q2"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19433	3	2	1	"{""CNOT(5->4)"": 1, ""RX(q=5)"": 1, ""RY(q=4)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""CNOT(5->4)"": 1}"	"{""q5"": 1}"	"{""q4"": 1}"	"{""q4"": 2, ""q5"": 2}"	"[""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19434	4	2	2	"{""CNOT(4->5)"": 1, ""CNOT(5->3)"": 1, ""RY(q=3)"": 1, ""RY(q=4)"": 1}"	"{""q3"": 1, ""q4"": 1}"	"{""CNOT(4->5)"": 1, ""CNOT(5->3)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""q3"": 1, ""q5"": 1}"	"{""q3"": 2, ""q4"": 2, ""q5"": 2}"	"[""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19435	4	2	2	"{""CNOT(4->3)"": 1, ""CNOT(5->4)"": 1, ""RY(q=5)"": 1, ""RZ(q=0)"": 1}"	"{""q0"": 1, ""q5"": 1}"	"{""CNOT(4->3)"": 1, ""CNOT(5->4)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""q3"": 1, ""q4"": 1}"	"{""q0"": 1, ""q3"": 1, ""q4"": 2, ""q5"": 2}"	"[""q0"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19436	5	2	3	"{""CNOT(1->4)"": 1, ""CNOT(2->0)"": 1, ""CNOT(5->4)"": 1, ""RX(q=5)"": 1, ""RZ(q=3)"": 1}"	"{""q3"": 1, ""q5"": 1}"	"{""CNOT(1->4)"": 1, ""CNOT(2->0)"": 1, ""CNOT(5->4)"": 1}"	"{""q1"": 1, ""q2"": 1, ""q5"": 1}"	"{""q0"": 1, ""q4"": 2}"	"{""q0"": 1, ""q1"": 1, ""q2"": 1, ""q3"": 1, ""q4"": 2, ""q5"": 2}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19437	4	3	1	"{""CNOT(4->5)"": 1, ""RX(q=4)"": 1, ""RY(q=2)"": 1, ""RZ(q=2)"": 1}"	"{""q2"": 2, ""q4"": 1}"	"{""CNOT(4->5)"": 1}"	"{""q4"": 1}"	"{""q5"": 1}"	"{""q2"": 2, ""q4"": 2, ""q5"": 1}"	"[""q2"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19438	4	2	2	"{""CNOT(0->5)"": 1, ""CNOT(1->0)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""CNOT(0->5)"": 1, ""CNOT(1->0)"": 1}"	"{""q0"": 1, ""q1"": 1}"	"{""q0"": 1, ""q5"": 1}"	"{""q0"": 2, ""q1"": 1, ""q4"": 1, ""q5"": 2}"	"[""q0"", ""q1"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19439	4	3	1	"{""CNOT(3->1)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1, ""RY(q=3)"": 1}"	"{""q3"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(3->1)"": 1}"	"{""q3"": 1}"	"{""q1"": 1}"	"{""q1"": 1, ""q3"": 2, ""q4"": 1, ""q5"": 1}"	"[""q1"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19440	4	2	2	"{""CNOT(1->3)"": 1, ""CNOT(1->4)"": 1, ""RX(q=4)"": 1, ""RY(q=5)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""CNOT(1->3)"": 1, ""CNOT(1->4)"": 1}"	"{""q1"": 2}"	"{""q3"": 1, ""q4"": 1}"	"{""q1"": 2, ""q3"": 1, ""q4"": 2, ""q5"": 1}"	"[""q1"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19441	3	1	2	"{""CNOT(5->0)"": 1, ""CNOT(5->4)"": 1, ""RX(q=5)"": 1}"	"{""q5"": 1}"	"{""CNOT(5->0)"": 1, ""CNOT(5->4)"": 1}"	"{""q5"": 2}"	"{""q0"": 1, ""q4"": 1}"	"{""q0"": 1, ""q4"": 1, ""q5"": 3}"	"[""q0"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19442	6	4	2	"{""CNOT(1->0)"": 1, ""CNOT(5->4)"": 1, ""RX(q=3)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1, ""RZ(q=3)"": 1}"	"{""q3"": 2, ""q4"": 1, ""q5"": 1}"	"{""CNOT(1->0)"": 1, ""CNOT(5->4)"": 1}"	"{""q1"": 1, ""q5"": 1}"	"{""q0"": 1, ""q4"": 1}"	"{""q0"": 1, ""q1"": 1, ""q3"": 2, ""q4"": 2, ""q5"": 2}"	"[""q0"", ""q1"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19443	4	3	1	"{""CNOT(0->3)"": 1, ""RY(q=4)"": 1, ""RY(q=5)"": 1, ""RZ(q=5)"": 1}"	"{""q4"": 1, ""q5"": 2}"	"{""CNOT(0->3)"": 1}"	"{""q0"": 1}"	"{""q3"": 1}"	"{""q0"": 1, ""q3"": 1, ""q4"": 1, ""q5"": 2}"	"[""q0"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19444	4	2	2	"{""CNOT(1->0)"": 1, ""CNOT(4->5)"": 1, ""RX(q=0)"": 1, ""RY(q=4)"": 1}"	"{""q0"": 1, ""q4"": 1}"	"{""CNOT(1->0)"": 1, ""CNOT(4->5)"": 1}"	"{""q1"": 1, ""q4"": 1}"	"{""q0"": 1, ""q5"": 1}"	"{""q0"": 2, ""q1"": 1, ""q4"": 2, ""q5"": 1}"	"[""q0"", ""q1"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19445	4	3	1	"{""CNOT(0->5)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1, ""RZ(q=0)"": 1}"	"{""q0"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(0->5)"": 1}"	"{""q0"": 1}"	"{""q5"": 1}"	"{""q0"": 2, ""q4"": 1, ""q5"": 2}"	"[""q0"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19446	5	3	2	"{""CNOT(2->5)"": 1, ""CNOT(3->2)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1, ""RZ(q=1)"": 1}"	"{""q1"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(2->5)"": 1, ""CNOT(3->2)"": 1}"	"{""q2"": 1, ""q3"": 1}"	"{""q2"": 1, ""q5"": 1}"	"{""q1"": 1, ""q2"": 2, ""q3"": 1, ""q4"": 1, ""q5"": 2}"	"[""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19447	4	3	1	"{""CNOT(2->3)"": 1, ""RY(q=0)"": 1, ""RY(q=4)"": 1, ""RY(q=5)"": 1}"	"{""q0"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(2->3)"": 1}"	"{""q2"": 1}"	"{""q3"": 1}"	"{""q0"": 1, ""q2"": 1, ""q3"": 1, ""q4"": 1, ""q5"": 1}"	"[""q0"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19448	4	2	2	"{""CNOT(1->0)"": 1, ""CNOT(3->5)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""CNOT(1->0)"": 1, ""CNOT(3->5)"": 1}"	"{""q1"": 1, ""q3"": 1}"	"{""q0"": 1, ""q5"": 1}"	"{""q0"": 1, ""q1"": 1, ""q3"": 1, ""q4"": 1, ""q5"": 2}"	"[""q0"", ""q1"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19449	3	2	1	"{""CNOT(4->5)"": 1, ""RX(q=4)"": 1, ""RY(q=1)"": 1}"	"{""q1"": 1, ""q4"": 1}"	"{""CNOT(4->5)"": 1}"	"{""q4"": 1}"	"{""q5"": 1}"	"{""q1"": 1, ""q4"": 2, ""q5"": 1}"	"[""q1"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	19450	5	3	2	"{""CNOT(3->2)"": 1, ""CNOT(4->5)"": 1, ""RX(q=0)"": 1, ""RX(q=4)"": 1, ""RY(q=0)"": 1}"	"{""q0"": 2, ""q4"": 1}"	"{""CNOT(3->2)"": 1, ""CNOT(4->5)"": 1}"	"{""q3"": 1, ""q4"": 1}"	"{""q2"": 1, ""q5"": 1}"	"{""q0"": 2, ""q2"": 1, ""q3"": 1, ""q4"": 2, ""q5"": 1}"	"[""q0"", ""q2"", ""q3"", ""q4"", ""q5""]"
