episode_key	run_dir	episode	snapshot_index	event_step	event_error_mha	baseline_error_mha	retained_error_mha	delta_error_mha	allowed_error_mha	original_gate_count	fixed_gate_count	effective_max_prune_steps	retained_gate_count	removed_gate_count	redundancy_ratio_pct	resolved_optimizer	last_action	retained_gates	retained_gates_with_angles	retained_signature
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep17737__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	17737	0	5	0.000623	0.000000	0.000000	0.000000	0.500000	5	1	4	4	1	20.00	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | CNOT(5->7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | CNOT(5->7) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""CNOT(5->7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep16608__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	16608	0	5	0.000623	0.000000	0.000000	0.000000	0.500000	5	1	4	4	1	20.00	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | CNOT(5->7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | CNOT(5->7) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""CNOT(5->7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep16484__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	16484	0	5	0.000623	0.000000	0.000000	0.000000	0.500000	5	2	3	4	1	20.00	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep15044__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	15044	0	5	0.000623	0.000000	0.000000	0.000000	0.500000	5	2	3	4	1	20.00	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep13689__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	13689	0	5	0.000623	0.000000	0.000000	0.000000	0.500000	5	2	3	4	1	20.00	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep15606__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	15606	0	5	0.000623	0.000000	0.000000	0.000000	0.500000	5	2	3	4	1	20.00	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep12366__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	12366	0	5	0.000623	0.000000	0.000000	0.000000	0.500000	5	1	4	4	1	20.00	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RY(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RY(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RY(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep15643__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	15643	0	7	0.000623	0.000000	0.000000	0.000000	0.500000	7	2	5	4	3	42.86	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep14669__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	14669	0	8	0.000623	0.000000	0.000000	0.000000	0.500000	8	1	7	4	4	50.00	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=7) | RY(q=5) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=7,θ=+3.142) | RY(q=5,θ=-3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=7)"", ""RY(q=5)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep14856__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	14856	0	6	0.000623	0.000000	0.000000	0.000000	0.500000	6	2	4	4	2	33.33	rotosolve	CNOT(1->5)	RY(q=1) | RX(q=7) | RY(q=5) | CNOT(1->5)	RY(q=1,θ=+0.180) | RX(q=7,θ=+3.142) | RY(q=5,θ=-3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RX(q=7)"", ""RY(q=5)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep17243__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	17243	0	7	0.000623	0.000000	0.000000	0.000000	0.500000	7	1	6	4	3	42.86	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=7) | RY(q=5) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=7,θ=+3.142) | RY(q=5,θ=-3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=7)"", ""RY(q=5)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep19341__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	19341	0	8	0.000623	0.000000	0.000000	0.000000	0.500000	8	3	5	4	4	50.00	rotosolve	CNOT(1->5)	RY(q=1) | RX(q=7) | RY(q=5) | CNOT(1->5)	RY(q=1,θ=+0.180) | RX(q=7,θ=+3.142) | RY(q=5,θ=-3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RX(q=7)"", ""RY(q=5)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep12768__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	12768	0	5	0.000623	0.000000	0.000000	0.000000	0.500000	5	2	3	4	1	20.00	rotosolve	CNOT(1->5)	RY(q=1) | RX(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RX(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RX(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep14279__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	14279	0	6	0.000623	0.000000	0.000000	0.000000	0.500000	6	1	5	4	2	33.33	rotosolve	CNOT(0->4)	RX(q=6) | RY(q=4) | RY(q=0) | CNOT(0->4)	RX(q=6,θ=+3.142) | RY(q=4,θ=-3.142) | RY(q=0,θ=+0.180) | CNOT(0->4)	"[""RX(q=6)"", ""RY(q=4)"", ""RY(q=0)"", ""CNOT(0->4)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep19977__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	19977	0	7	0.000623	0.000000	0.000000	0.000000	0.500000	7	2	5	4	3	42.86	rotosolve	CNOT(1->5)	RY(q=5) | RY(q=1) | RX(q=7) | CNOT(1->5)	RY(q=5,θ=-3.142) | RY(q=1,θ=+0.180) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=5)"", ""RY(q=1)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep10177__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	10177	0	5	0.000623	0.000000	0.000000	0.000000	0.500000	5	2	3	4	1	20.00	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep16000__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	16000	0	6	0.000623	0.000000	0.000000	0.000000	0.500000	6	1	5	4	2	33.33	rotosolve	CNOT(1->5)	RY(q=7) | RY(q=1) | RY(q=5) | CNOT(1->5)	RY(q=7,θ=+3.142) | RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | CNOT(1->5)	"[""RY(q=7)"", ""RY(q=1)"", ""RY(q=5)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep16333__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	16333	0	5	0.000623	0.000000	0.000000	0.000000	0.500000	5	1	4	4	1	20.00	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=7) | RY(q=5) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=7,θ=+3.142) | RY(q=5,θ=-3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=7)"", ""RY(q=5)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep17023__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	17023	0	8	0.000623	0.000000	0.000000	0.000000	0.500000	8	1	7	4	4	50.00	rotosolve	CNOT(1->5)	RY(q=7) | RY(q=5) | RY(q=1) | CNOT(1->5)	RY(q=7,θ=+3.142) | RY(q=5,θ=-3.142) | RY(q=1,θ=+0.180) | CNOT(1->5)	"[""RY(q=7)"", ""RY(q=5)"", ""RY(q=1)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep15390__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	15390	0	7	0.000623	0.000000	0.000000	0.000000	0.500000	7	1	6	4	3	42.86	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RY(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RY(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RY(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep14680__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	14680	0	7	0.000623	0.000000	0.000000	0.000000	0.500000	7	1	6	4	3	42.86	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=7) | RY(q=5) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=7,θ=+3.142) | RY(q=5,θ=-3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=7)"", ""RY(q=5)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep12792__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	12792	0	6	0.000623	0.000000	0.000000	0.000000	0.500000	6	1	5	4	2	33.33	rotosolve	CNOT(0->4)	RY(q=4) | RX(q=6) | RY(q=0) | CNOT(0->4)	RY(q=4,θ=-3.142) | RX(q=6,θ=+3.142) | RY(q=0,θ=+0.180) | CNOT(0->4)	"[""RY(q=4)"", ""RX(q=6)"", ""RY(q=0)"", ""CNOT(0->4)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep17166__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	17166	0	5	0.000623	0.000000	0.000000	0.000000	0.500000	5	1	4	4	1	20.00	rotosolve	CNOT(0->4)	RY(q=6) | RX(q=4) | RY(q=0) | CNOT(0->4)	RY(q=6,θ=+3.142) | RX(q=4,θ=-3.142) | RY(q=0,θ=+0.180) | CNOT(0->4)	"[""RY(q=6)"", ""RX(q=4)"", ""RY(q=0)"", ""CNOT(0->4)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep16973__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	16973	0	15	0.000623	0.000000	0.000000	0.000000	0.500000	15	1	14	6	9	60.00	rotosolve	CNOT(5->7)	RY(q=7) | RY(q=1) | CNOT(1->5) | RY(q=5) | CNOT(5->7) | CNOT(5->7)	RY(q=7,θ=+3.142) | RY(q=1,θ=-0.180) | CNOT(1->5) | RY(q=5,θ=-3.142) | CNOT(5->7) | CNOT(5->7)	"[""RY(q=7)"", ""RY(q=1)"", ""CNOT(1->5)"", ""RY(q=5)"", ""CNOT(5->7)"", ""CNOT(5->7)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep18094__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	18094	0	7	0.000623	0.000000	0.000000	0.000000	0.500000	7	1	6	4	3	42.86	rotosolve	CNOT(3->7)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(5->1)	RY(q=1,θ=+3.142) | RY(q=5,θ=+2.961) | RX(q=7,θ=+3.142) | CNOT(5->1)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(5->1)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep10828__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	10828	0	9	0.000623	0.000000	0.000000	0.000000	0.500000	9	1	8	4	5	55.56	rotosolve	RY(q=7)	RY(q=1) | RY(q=5) | CNOT(5->1) | RY(q=7)	RY(q=1,θ=+3.142) | RY(q=5,θ=+2.961) | CNOT(5->1) | RY(q=7,θ=+3.142)	"[""RY(q=1)"", ""RY(q=5)"", ""CNOT(5->1)"", ""RY(q=7)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep14781__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	14781	0	7	0.000623	0.000000	0.000000	0.000000	0.500000	7	2	5	4	3	42.86	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep11579__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	11579	0	8	0.000623	0.000000	0.000000	0.000000	0.500000	8	1	7	4	4	50.00	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=7) | RY(q=5) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=7,θ=+3.142) | RY(q=5,θ=-3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=7)"", ""RY(q=5)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep12273__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	12273	0	14	0.000623	0.000000	0.000000	0.000000	0.500000	14	3	11	4	10	71.43	rotosolve	RX(q=7)	RY(q=5) | RY(q=1) | CNOT(1->5) | RX(q=7)	RY(q=5,θ=-3.142) | RY(q=1,θ=+0.180) | CNOT(1->5) | RX(q=7,θ=+3.142)	"[""RY(q=5)"", ""RY(q=1)"", ""CNOT(1->5)"", ""RX(q=7)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep14132__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	14132	0	7	0.000623	0.000000	0.000000	0.000000	0.500000	7	2	5	4	3	42.86	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep18346__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	18346	0	6	0.000623	0.000000	0.000000	0.000000	0.500000	6	1	5	4	2	33.33	rotosolve	CNOT(1->5)	RY(q=5) | RY(q=1) | RY(q=7) | CNOT(1->5)	RY(q=5,θ=-3.142) | RY(q=1,θ=+0.180) | RY(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=5)"", ""RY(q=1)"", ""RY(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep11609__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	11609	0	7	0.000623	0.000000	0.000000	0.000000	0.500000	7	2	5	4	3	42.86	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep19485__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	19485	0	5	0.000623	0.000000	0.000000	0.000000	0.500000	5	2	3	4	1	20.00	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep14312__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	14312	0	6	0.000623	0.000000	0.000000	0.000000	0.500000	6	1	5	4	2	33.33	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RY(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RY(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RY(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep14518__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	14518	0	4	0.000623	0.000000	0.000000	0.000000	0.500000	4	2	2	4	0	0.00	rotosolve	CNOT(1->5)	RX(q=7) | RY(q=1) | RY(q=5) | CNOT(1->5)	RX(q=7,θ=-3.142) | RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | CNOT(1->5)	"[""RX(q=7)"", ""RY(q=1)"", ""RY(q=5)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep11408__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	11408	0	6	0.000623	0.000000	0.000000	0.000000	0.500000	6	2	4	4	2	33.33	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep18260__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	18260	0	7	0.000623	0.000000	0.000000	0.000000	0.500000	7	2	5	4	3	42.86	rotosolve	CNOT(1->5)	RY(q=1) | RY(q=5) | RX(q=7) | CNOT(1->5)	RY(q=1,θ=+0.180) | RY(q=5,θ=-3.142) | RX(q=7,θ=+3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RY(q=5)"", ""RX(q=7)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep11076__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	11076	0	8	0.000623	0.000000	0.000000	0.000000	0.500000	8	2	6	4	4	50.00	rotosolve	CNOT(1->5)	RY(q=1) | RX(q=7) | RY(q=5) | CNOT(1->5)	RY(q=1,θ=+0.180) | RX(q=7,θ=+3.142) | RY(q=5,θ=-3.142) | CNOT(1->5)	"[""RY(q=1)"", ""RX(q=7)"", ""RY(q=5)"", ""CNOT(1->5)""]"
crlqas__L3_CH2_Singlet_8q__L3_CH2_Singlet_8q_rotosolve_s2_20k__seed11111__ep17029__snap0	/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L3_CH2_Singlet_8q/Formal_EXP/L3_CH2_Singlet_8q_rotosolve_s2_20k/seed11111	17029	0	4	0.000623	0.000000	0.000000	0.000000	0.500000	4	1	3	4	0	0.00	rotosolve	CNOT(0->4)	RY(q=4) | RX(q=6) | RY(q=0) | CNOT(0->4)	RY(q=4,θ=-3.142) | RX(q=6,θ=+3.142) | RY(q=0,θ=+0.180) | CNOT(0->4)	"[""RY(q=4)"", ""RX(q=6)"", ""RY(q=0)"", ""CNOT(0->4)""]"
